,user_id,content_id,watch_duration_minutes,device_used,watch_time,rating_given,age,country,preferred_genre,content_type,genre,duration_minutes
1211,428,1566,161.0,Laptop,2025-02-27 08:42:52.384322,5.0,41,Germany,Action,TV Show,Drama,155
1212,227,1566,150.0,Tablet,2024-09-30 08:42:52.417049,5.0,34,Australia,Romance,TV Show,Drama,155
1213,77,1766,29.0,TV,2024-08-14 08:42:52.381620,4.0,61,USA,Horror,TV Show,Comedy,111
1214,333,1766,16.0,TV,2024-04-14 08:42:52.414737,3.0,58,USA,Documentary,TV Show,Comedy,111
1215,77,2311,116.0,Mobile,2025-02-13 08:42:52.382669,3.0,61,USA,Horror,Movie,Romance,137
1216,394,2311,23.0,TV,2025-03-02 08:42:52.381679,4.0,40,UK,Documentary,Movie,Romance,137
1217,305,2311,56.0,TV,2025-01-28 08:42:52.381782,,36,Germany,Drama,Movie,Romance,137
1218,305,2311,19.0,Laptop,2024-07-21 08:42:52.420162,5.0,36,Germany,Drama,Movie,Romance,137
1219,339,2311,164.0,Laptop,2024-05-07 08:42:52.416670,4.0,38,Canada,Romance,Movie,Romance,137
1220,374,2311,54.0,TV,2025-03-03 08:42:52.385834,2.0,34,India,Sci-Fi,Movie,Romance,137
1221,77,1118,5.0,Tablet,2025-01-01 08:42:52.383082,,61,USA,Horror,Movie,Action,31
1222,77,1380,124.0,TV,2024-09-16 08:42:52.383132,5.0,61,USA,Horror,TV Show,Horror,84
1223,461,1380,21.0,Laptop,2025-01-16 08:42:52.419330,,25,Canada,Documentary,TV Show,Horror,84
1224,333,1380,49.0,Tablet,2024-06-18 08:42:52.388048,,58,USA,Documentary,TV Show,Horror,84
1225,181,1380,30.0,Laptop,2024-08-22 08:42:52.418626,3.0,62,Germany,Action,TV Show,Horror,84
1226,77,680,26.0,TV,2024-09-13 08:42:52.383138,,61,USA,Horror,Movie,Comedy,42
1227,298,680,58.0,Mobile,2025-04-06 08:42:52.389172,,29,Germany,Documentary,Movie,Comedy,42
1228,43,680,166.0,Laptop,2024-07-14 08:42:52.383255,1.0,68,Germany,Drama,Movie,Comedy,42
1229,69,680,79.0,Tablet,2025-02-12 08:42:52.416715,3.0,21,Germany,Comedy,Movie,Comedy,42
1230,77,1425,156.0,Tablet,2024-12-29 08:42:52.386859,3.0,61,USA,Horror,TV Show,Action,61
1231,141,1425,25.0,Laptop,2024-09-19 08:42:52.386237,,54,Germany,Drama,TV Show,Action,61
1232,77,1484,101.0,TV,2025-03-22 08:42:52.388051,4.0,61,USA,Horror,TV Show,Horror,100
1233,43,1484,76.0,Tablet,2024-07-03 08:42:52.382322,2.0,68,Germany,Drama,TV Show,Horror,100
1234,77,2953,64.0,Tablet,2025-03-16 08:42:52.388100,2.0,61,USA,Horror,TV Show,Action,59
1235,77,580,15.0,TV,2024-06-12 08:42:52.388235,1.0,61,USA,Horror,TV Show,Horror,43
1236,42,580,64.0,Mobile,2025-03-02 08:42:52.381685,3.0,54,USA,Documentary,TV Show,Horror,43
1237,77,1375,47.0,Tablet,2024-04-22 08:42:52.388301,1.0,61,USA,Horror,Movie,Documentary,160
1238,10,1375,54.0,Tablet,2024-04-10 08:42:52.388085,5.0,40,Australia,Comedy,Movie,Documentary,160
1239,152,1375,104.0,Mobile,2024-04-15 08:42:52.419468,1.0,32,Germany,Sci-Fi,Movie,Documentary,160
1240,308,1375,107.0,Laptop,2024-12-10 08:42:52.416999,3.0,20,Australia,Drama,Movie,Documentary,160
1241,77,2528,116.0,Mobile,2024-09-12 08:42:52.390058,4.0,61,USA,Horror,TV Show,Drama,94
1242,372,2528,31.0,Tablet,2025-04-01 08:42:52.384177,2.0,52,Australia,Romance,TV Show,Drama,94
1243,77,664,104.0,Mobile,2025-03-21 08:42:52.415001,4.0,61,USA,Horror,Movie,Horror,154
1244,402,664,138.0,Laptop,2024-08-27 08:42:52.383846,2.0,57,India,Horror,Movie,Horror,154
1245,247,664,104.0,TV,2025-01-22 08:42:52.420971,2.0,55,Australia,Sci-Fi,Movie,Horror,154
1246,232,664,83.0,Tablet,2025-03-27 08:42:52.417720,3.0,40,Germany,Comedy,Movie,Horror,154
1247,77,278,22.0,Mobile,2024-06-15 08:42:52.417066,,61,USA,Horror,TV Show,Romance,72
1248,58,278,6.0,Tablet,2024-05-29 08:42:52.421176,3.0,64,Canada,Sci-Fi,TV Show,Romance,72
1249,28,278,160.0,TV,2024-10-28 08:42:52.420857,2.0,39,Australia,Drama,TV Show,Romance,72
1250,77,1001,68.0,Laptop,2025-01-24 08:42:52.417116,3.0,61,USA,Horror,Movie,Sci-Fi,160
1251,499,1001,63.0,Laptop,2024-06-11 08:42:52.388646,,62,USA,Sci-Fi,Movie,Sci-Fi,160
1252,436,1001,50.0,Laptop,2024-08-04 08:42:52.384667,3.0,63,USA,Romance,Movie,Sci-Fi,160
1253,77,2566,21.0,Laptop,2025-01-18 08:42:52.417392,3.0,61,USA,Horror,Movie,Documentary,135
1254,19,2566,71.0,TV,2025-01-22 08:42:52.420209,2.0,19,Australia,Horror,Movie,Documentary,135
1255,228,2566,41.0,Mobile,2024-05-24 08:42:52.420809,4.0,66,India,Documentary,Movie,Documentary,135
1256,417,2566,137.0,Laptop,2024-05-07 08:42:52.385803,1.0,50,USA,Romance,Movie,Documentary,135
1257,77,2026,164.0,Mobile,2024-09-07 08:42:52.417762,,61,USA,Horror,Movie,Sci-Fi,51
1258,414,2026,60.0,Laptop,2024-12-17 08:42:52.421430,3.0,43,Australia,Documentary,Movie,Sci-Fi,51
1259,69,2026,78.0,Mobile,2024-07-25 08:42:52.416049,5.0,21,Germany,Comedy,Movie,Sci-Fi,51
1260,77,1373,115.0,Laptop,2024-06-13 08:42:52.419703,1.0,61,USA,Horror,TV Show,Drama,157
1261,95,1373,107.0,Tablet,2024-06-30 08:42:52.415504,2.0,43,USA,Action,TV Show,Drama,157
1262,77,579,149.0,Tablet,2024-11-28 08:42:52.421042,3.0,61,USA,Horror,TV Show,Romance,145
1263,265,579,44.0,Tablet,2024-11-12 08:42:52.414940,2.0,36,India,Horror,TV Show,Romance,145
1264,136,579,69.0,Tablet,2024-06-15 08:42:52.383000,3.0,39,Australia,Drama,TV Show,Romance,145
1265,78,579,50.0,TV,2024-06-23 08:42:52.414437,2.0,51,India,Action,TV Show,Romance,145
1266,89,67,45.0,Mobile,2025-03-24 08:42:52.381624,1.0,38,Germany,Romance,Movie,Drama,128
1267,317,67,9.0,Laptop,2025-02-02 08:42:52.382108,,53,USA,Action,Movie,Drama,128
1268,89,2375,138.0,TV,2024-10-28 08:42:52.383914,5.0,38,Germany,Romance,Movie,Romance,111
1269,196,2375,178.0,Laptop,2024-04-25 08:42:52.417274,1.0,69,Germany,Action,Movie,Romance,111
1270,89,1080,6.0,Tablet,2025-03-11 08:42:52.384955,4.0,38,Germany,Romance,Movie,Action,115
1271,222,1080,92.0,Mobile,2025-01-13 08:42:52.384489,4.0,19,USA,Romance,Movie,Action,115
1272,89,346,64.0,Laptop,2025-04-09 08:42:52.385663,1.0,38,Germany,Romance,TV Show,Drama,163
1273,89,274,60.0,Laptop,2024-04-18 08:42:52.385872,4.0,38,Germany,Romance,TV Show,Comedy,163
1274,89,1305,140.0,Mobile,2024-06-25 08:42:52.386606,3.0,38,Germany,Romance,Movie,Sci-Fi,74
1275,210,1305,170.0,Mobile,2025-03-07 08:42:52.384752,4.0,41,India,Comedy,Movie,Sci-Fi,74
1276,55,1305,100.0,Mobile,2024-10-05 08:42:52.388643,3.0,19,USA,Action,Movie,Sci-Fi,74
1277,187,1305,101.0,TV,2024-10-10 08:42:52.417268,4.0,37,UK,Comedy,Movie,Sci-Fi,74
1278,454,1305,132.0,TV,2024-09-12 08:42:52.389778,1.0,69,Canada,Comedy,Movie,Sci-Fi,74
1279,89,612,101.0,Laptop,2024-11-08 08:42:52.387182,1.0,38,Germany,Romance,TV Show,Horror,127
1280,307,612,111.0,Mobile,2025-04-05 08:42:52.381901,4.0,33,USA,Horror,TV Show,Horror,127
1281,498,612,168.0,Laptop,2024-09-02 08:42:52.384515,4.0,57,UK,Sci-Fi,TV Show,Horror,127
1282,89,2901,132.0,Mobile,2025-02-20 08:42:52.387275,,38,Germany,Romance,TV Show,Documentary,87
1283,95,2901,111.0,TV,2024-06-06 08:42:52.389907,3.0,43,USA,Action,TV Show,Documentary,87
1284,89,132,60.0,Laptop,2024-07-16 08:42:52.415414,3.0,38,Germany,Romance,Movie,Action,79
1285,154,132,69.0,TV,2024-12-29 08:42:52.382589,4.0,43,India,Sci-Fi,Movie,Action,79
1286,139,132,150.0,Laptop,2025-01-21 08:42:52.385811,3.0,18,India,Romance,Movie,Action,79
1287,89,2085,50.0,Laptop,2024-09-24 08:42:52.416608,3.0,38,Germany,Romance,Movie,Drama,58
1288,57,2085,73.0,Mobile,2024-12-25 08:42:52.416766,5.0,45,Germany,Documentary,Movie,Drama,58
1289,27,2085,78.0,Laptop,2024-12-19 08:42:52.388331,5.0,29,USA,Drama,Movie,Drama,58
1290,89,183,178.0,Tablet,2024-11-20 08:42:52.418805,,38,Germany,Romance,TV Show,Drama,59
1291,332,183,126.0,Mobile,2024-12-19 08:42:52.385749,5.0,33,Canada,Drama,TV Show,Drama,59
1292,89,1369,117.0,TV,2024-04-16 08:42:52.420684,3.0,38,Germany,Romance,TV Show,Sci-Fi,47
1293,80,1369,82.0,Laptop,2024-11-24 08:42:52.387583,2.0,53,India,Drama,TV Show,Sci-Fi,47
1294,74,1369,117.0,TV,2024-11-13 08:42:52.382326,3.0,46,Canada,Sci-Fi,TV Show,Sci-Fi,47
1295,396,1369,140.0,Laptop,2025-03-28 08:42:52.420741,2.0,20,USA,Action,TV Show,Sci-Fi,47
1296,89,959,69.0,Laptop,2024-05-03 08:42:52.420956,1.0,38,Germany,Romance,Movie,Action,77
1297,293,959,36.0,Mobile,2025-01-17 08:42:52.416116,3.0,69,India,Documentary,Movie,Action,77
1298,81,959,157.0,Tablet,2024-09-03 08:42:52.388009,3.0,31,India,Horror,Movie,Action,77
1299,382,959,91.0,Mobile,2024-04-15 08:42:52.418270,4.0,58,India,Comedy,Movie,Action,77
1300,49,959,89.0,Tablet,2024-07-15 08:42:52.414830,5.0,21,Canada,Horror,Movie,Action,77
1301,40,959,57.0,Laptop,2024-09-27 08:42:52.420832,2.0,69,Canada,Sci-Fi,Movie,Action,77
1302,89,1204,41.0,Laptop,2024-10-25 08:42:52.422416,1.0,38,Germany,Romance,Movie,Romance,130
1303,111,1204,102.0,Laptop,2025-01-13 08:42:52.382522,5.0,28,UK,Romance,Movie,Romance,130
1304,350,1204,6.0,Tablet,2024-08-03 08:42:52.382953,4.0,39,India,Horror,Movie,Romance,130
1305,461,304,73.0,TV,2024-05-16 08:42:52.381628,3.0,25,Canada,Documentary,TV Show,Comedy,143
1306,375,304,23.0,Laptop,2024-08-04 08:42:52.419223,3.0,61,Australia,Action,TV Show,Comedy,143
1307,313,304,135.0,Laptop,2025-01-22 08:42:52.382455,2.0,69,USA,Documentary,TV Show,Comedy,143
1308,220,304,114.0,Laptop,2024-06-26 08:42:52.418393,4.0,29,USA,Documentary,TV Show,Comedy,143
1309,219,304,172.0,Tablet,2024-07-23 08:42:52.384831,3.0,69,Australia,Documentary,TV Show,Comedy,143
1310,461,1362,142.0,Laptop,2024-06-13 08:42:52.382680,5.0,25,Canada,Documentary,TV Show,Romance,85
1311,315,1362,8.0,Laptop,2024-09-14 08:42:52.420690,3.0,66,USA,Drama,TV Show,Romance,85
1312,54,1362,6.0,Mobile,2024-09-12 08:42:52.415529,3.0,43,UK,Horror,TV Show,Romance,85
1313,151,1362,84.0,Laptop,2024-09-24 08:42:52.389792,,26,Germany,Action,TV Show,Romance,85
1314,461,2801,67.0,Mobile,2024-12-13 08:42:52.385591,4.0,25,Canada,Documentary,Movie,Romance,35
1315,318,2801,130.0,Tablet,2025-01-07 08:42:52.388661,2.0,55,Germany,Sci-Fi,Movie,Romance,35
1316,461,956,144.0,Mobile,2024-08-27 08:42:52.386158,5.0,25,Canada,Documentary,Movie,Action,127
1317,402,972,8.0,Mobile,2024-09-07 08:42:52.381632,3.0,57,India,Horror,Movie,Drama,41
1318,402,1992,141.0,Laptop,2024-08-19 08:42:52.386955,1.0,57,India,Horror,TV Show,Horror,59
1319,402,1886,148.0,Tablet,2024-10-21 08:42:52.387549,5.0,57,India,Horror,Movie,Sci-Fi,98
1320,39,1886,62.0,TV,2024-08-03 08:42:52.383108,4.0,61,India,Sci-Fi,Movie,Sci-Fi,98
1321,402,312,80.0,Laptop,2024-05-23 08:42:52.388924,5.0,57,India,Horror,Movie,Comedy,55
1322,244,312,32.0,TV,2025-02-12 08:42:52.385143,2.0,21,India,Action,Movie,Comedy,55
1323,402,2934,79.0,Mobile,2024-06-04 08:42:52.420199,1.0,57,India,Horror,TV Show,Sci-Fi,71
1324,195,2934,140.0,Mobile,2024-09-17 08:42:52.386215,2.0,44,Canada,Documentary,TV Show,Sci-Fi,71
1325,402,754,147.0,Tablet,2024-09-12 08:42:52.421531,,57,India,Horror,TV Show,Drama,103
1326,54,754,82.0,Laptop,2025-03-23 08:42:52.386390,2.0,43,UK,Horror,TV Show,Drama,103
1327,324,754,36.0,Mobile,2024-04-25 08:42:52.415235,,52,Australia,Action,TV Show,Drama,103
1328,301,754,127.0,Laptop,2024-05-04 08:42:52.419976,3.0,49,USA,Romance,TV Show,Drama,103
1329,18,754,107.0,TV,2025-01-26 08:42:52.417254,3.0,39,Australia,Sci-Fi,TV Show,Drama,103
1330,402,50,143.0,Mobile,2024-05-06 08:42:52.422085,,57,India,Horror,TV Show,Action,55
1331,431,50,102.0,Tablet,2025-02-17 08:42:52.384289,1.0,53,India,Action,TV Show,Action,55
1332,365,50,119.0,Tablet,2025-01-21 08:42:52.415947,1.0,45,USA,Action,TV Show,Action,55
1333,402,2068,129.0,Laptop,2025-02-24 08:42:52.422234,5.0,57,India,Horror,TV Show,Drama,160
1334,253,484,109.0,TV,2025-04-06 08:42:52.381635,3.0,39,USA,Action,Movie,Drama,69
1335,180,484,127.0,Mobile,2024-09-02 08:42:52.420778,2.0,59,Germany,Documentary,Movie,Drama,69
1336,253,2213,176.0,Laptop,2024-08-06 08:42:52.382816,5.0,39,USA,Action,Movie,Sci-Fi,45
1337,141,2213,136.0,Tablet,2025-02-27 08:42:52.420562,3.0,54,Germany,Drama,Movie,Sci-Fi,45
1338,253,1514,139.0,TV,2025-02-28 08:42:52.382891,,39,USA,Action,TV Show,Sci-Fi,98
1339,339,1514,138.0,TV,2024-07-04 08:42:52.388271,1.0,38,Canada,Romance,TV Show,Sci-Fi,98
1340,78,1514,32.0,Laptop,2024-04-24 08:42:52.419992,1.0,51,India,Action,TV Show,Sci-Fi,98
1341,253,217,20.0,TV,2024-10-15 08:42:52.384368,,39,USA,Action,TV Show,Action,148
1342,339,217,42.0,Laptop,2024-12-21 08:42:52.384062,5.0,38,Canada,Romance,TV Show,Action,148
1343,472,217,10.0,TV,2024-06-17 08:42:52.416749,1.0,64,Australia,Drama,TV Show,Action,148
1344,267,217,72.0,TV,2024-06-25 08:42:52.415784,,20,India,Horror,TV Show,Action,148
1345,253,592,116.0,TV,2024-05-13 08:42:52.384806,1.0,39,USA,Action,Movie,Comedy,99
1346,41,592,52.0,Mobile,2024-08-22 08:42:52.389324,2.0,20,India,Documentary,Movie,Comedy,99
1347,479,592,13.0,Tablet,2025-01-24 08:42:52.418503,5.0,59,Germany,Sci-Fi,Movie,Comedy,99
1348,253,945,7.0,Mobile,2024-10-12 08:42:52.388777,,39,USA,Action,Movie,Romance,97
1349,317,945,128.0,Mobile,2025-02-02 08:42:52.381969,1.0,53,USA,Action,Movie,Romance,97
1350,110,945,27.0,Mobile,2024-04-11 08:42:52.422823,5.0,41,Germany,Documentary,Movie,Romance,97
1351,253,1533,100.0,TV,2024-07-29 08:42:52.415325,1.0,39,USA,Action,Movie,Romance,128
1352,253,1598,150.0,TV,2024-05-05 08:42:52.415696,3.0,39,USA,Action,TV Show,Horror,62
1353,297,1598,162.0,TV,2025-03-13 08:42:52.390051,2.0,65,Germany,Sci-Fi,TV Show,Horror,62
1354,253,32,30.0,Mobile,2025-01-31 08:42:52.416019,4.0,39,USA,Action,Movie,Romance,137
1355,223,32,18.0,Tablet,2024-12-26 08:42:52.388292,5.0,20,USA,Horror,Movie,Romance,137
1356,378,32,115.0,Laptop,2025-01-02 08:42:52.417811,1.0,46,India,Sci-Fi,Movie,Romance,137
1357,323,32,139.0,Laptop,2024-11-13 08:42:52.384919,4.0,42,Germany,Comedy,Movie,Romance,137
1358,253,1288,53.0,TV,2024-09-23 08:42:52.418755,3.0,39,USA,Action,Movie,Sci-Fi,115
1359,253,1736,51.0,Laptop,2024-10-21 08:42:52.421360,3.0,39,USA,Action,TV Show,Drama,102
1360,253,802,153.0,Mobile,2025-01-08 08:42:52.421973,2.0,39,USA,Action,TV Show,Romance,116
1361,344,929,35.0,Mobile,2025-03-20 08:42:52.381638,,20,USA,Horror,Movie,Action,147
1362,344,2605,95.0,Mobile,2024-12-17 08:42:52.387413,3.0,20,USA,Horror,TV Show,Action,91
1363,482,2605,165.0,Laptop,2024-08-01 08:42:52.385094,4.0,34,Australia,Comedy,TV Show,Action,91
1364,190,2605,62.0,Mobile,2024-10-11 08:42:52.389928,3.0,45,Germany,Documentary,TV Show,Action,91
1365,344,2560,97.0,Tablet,2024-12-23 08:42:52.414616,4.0,20,USA,Horror,Movie,Drama,122
1366,473,2560,143.0,Tablet,2024-09-02 08:42:52.414595,5.0,52,Canada,Comedy,Movie,Drama,122
1367,183,2560,26.0,TV,2024-07-28 08:42:52.388395,,45,Canada,Sci-Fi,Movie,Drama,122
1368,370,2560,81.0,,2024-08-06 08:42:52.389700,5.0,36,Canada,Romance,Movie,Drama,122
1369,344,704,130.0,Tablet,2024-12-06 08:42:52.417561,3.0,20,USA,Horror,TV Show,Horror,38
1370,359,704,15.0,TV,2025-02-12 08:42:52.389480,1.0,44,UK,Drama,TV Show,Horror,38
1371,318,704,136.0,Laptop,2024-12-27 08:42:52.415543,5.0,55,Germany,Sci-Fi,TV Show,Horror,38
1372,412,704,162.0,Tablet,2024-04-15 08:42:52.416144,4.0,59,USA,Documentary,TV Show,Horror,38
1373,344,884,78.0,Laptop,2024-05-25 08:42:52.418569,5.0,20,USA,Horror,Movie,Comedy,46
1374,74,884,175.0,Mobile,2025-01-27 08:42:52.416863,2.0,46,Canada,Sci-Fi,Movie,Comedy,46
1375,51,884,,,2024-08-08 08:42:52.384820,2.0,31,UK,Sci-Fi,Movie,Comedy,46
1376,344,1823,160.0,TV,2024-06-02 08:42:52.419422,4.0,20,USA,Horror,TV Show,Horror,64
1377,433,1823,109.0,Laptop,2024-05-07 08:42:52.382848,5.0,37,Australia,Horror,TV Show,Horror,64
1378,344,1859,99.0,Mobile,2024-10-21 08:42:52.421943,3.0,20,USA,Horror,Movie,Horror,102
1379,417,1859,165.0,Laptop,2024-07-02 08:42:52.416806,2.0,50,USA,Romance,Movie,Horror,102
1380,194,1441,135.0,TV,2024-09-04 08:42:52.381642,3.0,18,UK,Sci-Fi,Movie,Action,153
1381,287,1441,5.0,Tablet,2024-11-22 08:42:52.381805,4.0,59,Australia,Romance,Movie,Action,153
1382,194,2317,52.0,Laptop,2024-12-27 08:42:52.382351,4.0,18,UK,Sci-Fi,Movie,Comedy,52
1383,325,2317,16.0,Laptop,2024-04-14 08:42:52.385132,5.0,42,Canada,Drama,Movie,Comedy,52
1384,397,2317,106.0,Mobile,2024-10-02 08:42:52.382387,4.0,35,India,Comedy,Movie,Comedy,52
1385,50,2317,145.0,Tablet,2024-08-02 08:42:52.385775,4.0,42,UK,Documentary,Movie,Comedy,52
1386,194,1840,125.0,Tablet,2024-05-19 08:42:52.382654,2.0,18,UK,Sci-Fi,TV Show,Romance,129
1387,456,1840,111.0,TV,2025-03-04 08:42:52.382701,5.0,23,USA,Documentary,TV Show,Romance,129
1388,194,2543,104.0,TV,2024-10-29 08:42:52.389205,1.0,18,UK,Sci-Fi,Movie,Romance,133
1389,303,2543,110.0,Tablet,2025-01-06 08:42:52.417285,,58,USA,Drama,Movie,Romance,133
1390,194,2349,38.0,TV,2024-11-16 08:42:52.389339,3.0,18,UK,Sci-Fi,TV Show,Action,38
1391,93,2349,27.0,Laptop,2024-08-16 08:42:52.415651,,64,Germany,Horror,TV Show,Action,38
1392,462,2349,149.0,Mobile,2024-04-27 08:42:52.384318,5.0,61,Germany,Comedy,TV Show,Action,38
1393,233,2349,59.0,Tablet,2024-04-18 08:42:52.420292,,54,Germany,Action,TV Show,Action,38
1394,194,1691,122.0,Mobile,2024-07-13 08:42:52.390172,3.0,18,UK,Sci-Fi,TV Show,Romance,30
1395,245,1691,79.0,Mobile,2024-09-30 08:42:52.388449,3.0,28,USA,Sci-Fi,TV Show,Romance,30
1396,221,1691,51.0,Laptop,2024-05-03 08:42:52.417920,3.0,56,UK,Horror,TV Show,Romance,30
1397,194,917,141.0,Tablet,2024-12-20 08:42:52.419042,5.0,18,UK,Sci-Fi,Movie,Action,147
1398,30,917,127.0,TV,2024-09-23 08:42:52.388011,5.0,42,Germany,Sci-Fi,Movie,Action,147
1399,203,917,172.0,Mobile,2024-12-20 08:42:52.387193,,44,Australia,Romance,Movie,Action,147
1400,194,794,80.0,TV,2024-11-04 08:42:52.419889,,18,UK,Sci-Fi,Movie,Horror,84
1401,317,794,163.0,TV,2024-08-03 08:42:52.387899,2.0,53,USA,Action,Movie,Horror,84
1402,401,794,164.0,TV,2025-01-30 08:42:52.388976,4.0,20,Germany,Comedy,Movie,Horror,84
1403,410,794,97.0,Mobile,2024-07-28 08:42:52.383681,2.0,19,Canada,Drama,Movie,Horror,84
1404,365,794,48.0,TV,2025-02-02 08:42:52.385178,1.0,45,USA,Action,Movie,Horror,84
1405,194,2954,61.0,Laptop,2025-02-03 08:42:52.420189,5.0,18,UK,Sci-Fi,TV Show,Action,155
1406,194,561,135.0,TV,2024-04-18 08:42:52.421445,5.0,18,UK,Sci-Fi,Movie,Action,160
1407,194,2082,96.0,Mobile,2024-09-12 08:42:52.421592,1.0,18,UK,Sci-Fi,Movie,Documentary,120
1408,198,2082,110.0,Laptop,2024-08-24 08:42:52.384789,5.0,58,Australia,Romance,Movie,Documentary,120
1409,25,2082,162.0,TV,2024-09-25 08:42:52.414715,1.0,38,Germany,Sci-Fi,Movie,Documentary,120
1410,176,149,121.0,Laptop,2024-05-26 08:42:52.381645,1.0,68,Canada,Comedy,Movie,Sci-Fi,150
1411,400,149,48.0,Mobile,2024-06-25 08:42:52.415196,,48,UK,Sci-Fi,Movie,Sci-Fi,150
1412,473,149,161.0,Mobile,2025-04-02 08:42:52.414765,5.0,52,Canada,Comedy,Movie,Sci-Fi,150
1413,160,149,166.0,Tablet,2024-07-08 08:42:52.420026,,66,Canada,Comedy,Movie,Sci-Fi,150
1414,176,2226,56.0,Laptop,2024-09-12 08:42:52.383514,5.0,68,Canada,Comedy,TV Show,Horror,132
1415,450,2226,13.0,Mobile,2025-04-04 08:42:52.414469,2.0,42,USA,Horror,TV Show,Horror,132
1416,11,2226,105.0,Tablet,2025-03-31 08:42:52.383893,2.0,28,USA,Documentary,TV Show,Horror,132
1417,176,587,33.0,Tablet,2025-04-04 08:42:52.386324,5.0,68,Canada,Comedy,Movie,Sci-Fi,145
1418,276,587,115.0,TV,2024-11-17 08:42:52.382973,5.0,56,USA,Drama,Movie,Sci-Fi,145
1419,5,587,140.0,Tablet,2024-07-10 08:42:52.420203,1.0,60,Canada,Comedy,Movie,Sci-Fi,145
1420,176,1522,500.0,Tablet,2024-05-27 08:42:52.386648,5.0,68,Canada,Comedy,Movie,Horror,83
1421,152,1522,142.0,Laptop,2024-05-31 08:42:52.384198,5.0,32,Germany,Sci-Fi,Movie,Horror,83
1422,119,1522,76.0,Laptop,2024-05-10 08:42:52.384385,1.0,59,USA,Action,Movie,Horror,83
1423,176,2075,125.0,Tablet,2024-07-30 08:42:52.388606,,68,Canada,Comedy,Movie,Horror,145
1424,288,2075,37.0,Tablet,2024-05-16 08:42:52.388054,3.0,52,India,Romance,Movie,Horror,145
1425,176,1179,75.0,Tablet,2024-08-27 08:42:52.416230,3.0,68,Canada,Comedy,TV Show,Action,139
1426,139,1179,35.0,TV,2024-08-17 08:42:52.382090,4.0,18,India,Romance,TV Show,Action,139
1427,319,1179,77.0,Mobile,2024-06-03 08:42:52.415841,,57,Australia,Comedy,TV Show,Action,139
1428,440,1179,158.0,TV,2024-12-06 08:42:52.422378,3.0,68,India,Comedy,TV Show,Action,139
1429,176,591,82.0,Mobile,2025-03-02 08:42:52.416316,5.0,68,Canada,Comedy,Movie,Romance,108
1430,240,591,52.0,Laptop,2024-04-22 08:42:52.420681,4.0,43,Canada,Action,Movie,Romance,108
1431,410,591,156.0,Laptop,2025-01-25 08:42:52.383094,3.0,19,Canada,Drama,Movie,Romance,108
1432,176,2869,129.0,Tablet,2025-03-14 08:42:52.417537,,68,Canada,Comedy,Movie,Comedy,136
1433,176,1938,105.0,TV,2024-09-05 08:42:52.422474,2.0,68,Canada,Comedy,TV Show,Sci-Fi,59
1434,128,1938,164.0,Tablet,2024-11-02 08:42:52.418852,4.0,50,UK,Sci-Fi,TV Show,Sci-Fi,59
1435,383,1938,162.0,Laptop,2024-12-19 08:42:52.417568,5.0,54,UK,Sci-Fi,TV Show,Sci-Fi,59
1436,33,2632,94.0,Mobile,2025-03-29 08:42:52.381649,3.0,59,Australia,Sci-Fi,TV Show,Horror,67
1437,460,2632,137.0,Laptop,2025-02-23 08:42:52.386447,,50,USA,Comedy,TV Show,Horror,67
1438,403,2632,16.0,Laptop,2024-08-05 08:42:52.384195,1.0,63,Australia,Drama,TV Show,Horror,67
1439,33,1084,101.0,TV,2024-10-04 08:42:52.382001,3.0,59,Australia,Sci-Fi,Movie,Action,151
1440,197,1084,,Laptop,2024-08-24 08:42:52.387834,2.0,30,UK,Horror,Movie,Action,151
1441,477,1084,177.0,TV,2024-10-14 08:42:52.415043,3.0,30,Canada,Horror,Movie,Action,151
1442,94,1084,119.0,Laptop,2024-12-31 08:42:52.383981,5.0,41,UK,Romance,Movie,Action,151
1443,33,809,41.0,Mobile,2024-07-01 08:42:52.383204,4.0,59,Australia,Sci-Fi,TV Show,Horror,116
1444,33,1000,175.0,TV,2024-11-29 08:42:52.383462,1.0,59,Australia,Sci-Fi,Movie,Documentary,172
1445,147,1000,17.0,Mobile,2024-11-15 08:42:52.383967,4.0,43,Germany,Romance,Movie,Documentary,172
1446,251,1000,32.0,Tablet,2025-02-10 08:42:52.418902,4.0,51,Australia,Comedy,Movie,Documentary,172
1447,448,1000,13.0,Tablet,2024-08-19 08:42:52.387325,1.0,39,USA,Romance,Movie,Documentary,172
1448,33,1062,143.0,Laptop,2025-01-27 08:42:52.387457,,59,Australia,Sci-Fi,TV Show,Comedy,153
1449,447,1062,132.0,TV,2024-09-19 08:42:52.420283,4.0,40,Canada,Action,TV Show,Comedy,153
1450,33,2971,63.0,Mobile,2024-05-31 08:42:52.387558,4.0,59,Australia,Sci-Fi,TV Show,Sci-Fi,68
1451,349,2971,17.0,TV,2024-05-11 08:42:52.385233,1.0,68,India,Drama,TV Show,Sci-Fi,68
1452,59,2971,45.0,Tablet,2025-03-14 08:42:52.385594,5.0,24,Canada,Sci-Fi,TV Show,Sci-Fi,68
1453,12,2971,21.0,Tablet,2024-04-15 08:42:52.415887,3.0,28,Germany,Drama,TV Show,Sci-Fi,68
1454,33,744,89.0,Tablet,2024-10-21 08:42:52.387640,5.0,59,Australia,Sci-Fi,TV Show,Horror,158
1455,33,2099,140.0,TV,2024-09-16 08:42:52.387769,1.0,59,Australia,Sci-Fi,TV Show,Action,89
